CMDLINE python main.py
MEM 1025.527344 1699376876.4420
MEM 1027.296875 1699376876.5427
MEM 1029.191406 1699376876.6435
MEM 1031.132812 1699376876.7441
MEM 1033.093750 1699376876.8448
MEM 1035.046875 1699376876.9455
MEM 1037.023438 1699376877.0458
MEM 1038.800781 1699376877.1461
MEM 1040.789062 1699376877.2466
MEM 1042.671875 1699376877.3471
MEM 1044.554688 1699376877.4476
MEM 1046.421875 1699376877.5481
MEM 1048.304688 1699376877.6487
MEM 1050.406250 1699376877.7492
MEM 1052.355469 1699376877.8499
MEM 1054.734375 1699376877.9504
MEM 1056.617188 1699376878.0510
MEM 1058.558594 1699376878.1523
MEM 1060.542969 1699376878.2528
MEM 1062.398438 1699376878.3532
MEM 1064.285156 1699376878.4538
MEM 1066.257812 1699376878.5543
MEM 1068.175781 1699376878.6555
MEM 1070.148438 1699376878.7562
MEM 1072.234375 1699376878.8572
MEM 1074.246094 1699376878.9577
MEM 1333.289062 1699376879.0583
MEM 1395.195312 1699376879.1586
MEM 1235.734375 1699376879.2589
MEM 1237.296875 1699376879.3592
MEM 1239.558594 1699376879.4597
MEM 1241.578125 1699376879.5605
MEM 1243.667969 1699376879.6608
MEM 1246.062500 1699376879.7612
MEM 1248.039062 1699376879.8616
MEM 1250.207031 1699376879.9624
MEM 1252.152344 1699376880.0631
MEM 1254.042969 1699376880.1634
MEM 1255.859375 1699376880.2637
MEM 1257.328125 1699376880.3643
MEM 1259.230469 1699376880.4649
MEM 1261.546875 1699376880.5655
MEM 1263.652344 1699376880.6660
MEM 1265.511719 1699376880.7665
MEM 1267.484375 1699376880.8676
MEM 1269.546875 1699376880.9680
MEM 1271.511719 1699376881.0682
MEM 1273.699219 1699376881.1690
MEM 1275.812500 1699376881.2695
MEM 1277.785156 1699376881.3698
MEM 1279.710938 1699376881.4704
MEM 1281.816406 1699376881.5710
MEM 1284.023438 1699376881.6715
MEM 1286.289062 1699376881.7722
MEM 1288.503906 1699376881.8724
MEM 1290.527344 1699376881.9729
MEM 1292.406250 1699376882.0735
MEM 1294.609375 1699376882.1741
MEM 1297.011719 1699376882.2746
MEM 1298.914062 1699376882.3750
MEM 1300.921875 1699376882.4755
MEM 1303.109375 1699376882.5762
MEM 1305.390625 1699376882.6766
MEM 1307.671875 1699376882.7770
MEM 1309.929688 1699376882.8774
MEM 1312.035156 1699376882.9779
MEM 1314.218750 1699376883.0784
MEM 1316.351562 1699376883.1792
MEM 1318.421875 1699376883.2800
MEM 1320.503906 1699376883.3806
MEM 1322.796875 1699376883.4814
MEM 1324.898438 1699376883.5818
MEM 1327.171875 1699376883.6823
MEM 1329.257812 1699376883.7829
MEM 1331.554688 1699376883.8834
MEM 1333.796875 1699376883.9839
MEM 1336.136719 1699376884.0840
MEM 1338.523438 1699376884.1845
MEM 1340.640625 1699376884.2850
MEM 1342.828125 1699376884.3854
MEM 1344.769531 1699376884.4862
MEM 1346.875000 1699376884.5865
MEM 1349.117188 1699376884.6870
MEM 1351.347656 1699376884.7873
MEM 1353.789062 1699376884.8878
MEM 1356.046875 1699376884.9884
MEM 1358.234375 1699376885.0889
MEM 1360.527344 1699376885.1895
MEM 1362.765625 1699376885.2901
MEM 1364.921875 1699376885.3904
MEM 1367.324219 1699376885.4910
MEM 1369.480469 1699376885.5915
MEM 1371.890625 1699376885.6917
MEM 1374.000000 1699376885.7921
MEM 1376.160156 1699376885.8923
MEM 1378.171875 1699376885.9930
MEM 1380.328125 1699376886.0935
MEM 1382.281250 1699376886.1939
MEM 1384.265625 1699376886.2944
MEM 1386.460938 1699376886.3949
MEM 1388.527344 1699376886.4955
MEM 1390.660156 1699376886.5960
MEM 1392.890625 1699376886.6969
MEM 1395.078125 1699376886.7973
MEM 1397.265625 1699376886.8978
MEM 1399.511719 1699376886.9981
MEM 1401.699219 1699376887.0984
MEM 1403.851562 1699376887.1991
MEM 1406.101562 1699376887.2996
MEM 1408.207031 1699376887.4001
MEM 1410.472656 1699376887.5004
MEM 1412.757812 1699376887.6012
MEM 1415.078125 1699376887.7018
MEM 1417.246094 1699376887.8021
MEM 1419.507812 1699376887.9024
MEM 1421.648438 1699376888.0029
MEM 1423.839844 1699376888.1035
MEM 1426.144531 1699376888.2041
MEM 1428.265625 1699376888.3044
MEM 1430.519531 1699376888.4049
MEM 1432.769531 1699376888.5055
MEM 1434.945312 1699376888.6060
MEM 1437.179688 1699376888.7064
MEM 1439.371094 1699376888.8069
MEM 1441.589844 1699376888.9075
MEM 1443.777344 1699376889.0079
MEM 1446.027344 1699376889.1084
MEM 1448.269531 1699376889.2091
MEM 1450.402344 1699376889.3100
MEM 1452.539062 1699376889.4104
MEM 1454.582031 1699376889.5109
MEM 1456.800781 1699376889.6115
MEM 1458.988281 1699376889.7120
MEM 1461.191406 1699376889.8122
MEM 1463.812500 1699376889.9128
MEM 1466.046875 1699376890.0135
MEM 1468.316406 1699376890.1140
MEM 1470.382812 1699376890.2142
MEM 1472.246094 1699376890.3148
MEM 1474.144531 1699376890.4155
MEM 1475.960938 1699376890.5165
MEM 1477.894531 1699376890.6170
MEM 1479.824219 1699376890.7174
MEM 1481.769531 1699376890.8179
MEM 1483.613281 1699376890.9184
MEM 1485.585938 1699376891.0189
MEM 1487.574219 1699376891.1192
MEM 1489.519531 1699376891.2198
MEM 1491.519531 1699376891.3203
MEM 1493.582031 1699376891.4209
MEM 1495.445312 1699376891.5215
MEM 1497.410156 1699376891.6218
MEM 1499.386719 1699376891.7224
MEM 1501.207031 1699376891.8227
MEM 1503.339844 1699376891.9229
MEM 1505.457031 1699376892.0239
MEM 1507.343750 1699376892.1245
MEM 1509.269531 1699376892.2256
MEM 1511.128906 1699376892.3259
MEM 1513.082031 1699376892.4265
MEM 1514.890625 1699376892.5270
MEM 1516.734375 1699376892.6276
MEM 1518.699219 1699376892.7281
MEM 1520.644531 1699376892.8284
MEM 1522.476562 1699376892.9290
MEM 1524.519531 1699376893.0299
MEM 1526.472656 1699376893.1305
MEM 1528.421875 1699376893.2311
MEM 1530.394531 1699376893.3317
MEM 1532.394531 1699376893.4324
MEM 1534.269531 1699376893.5331
MEM 1536.191406 1699376893.6338
MEM 1538.093750 1699376893.7340
MEM 1539.925781 1699376893.8346
MEM 1542.085938 1699376893.9351
MEM 1544.121094 1699376894.0355
MEM 1546.082031 1699376894.1362
MEM 1547.992188 1699376894.2365
MEM 1549.984375 1699376894.3369
MEM 1551.917969 1699376894.4374
MEM 1553.691406 1699376894.5380
MEM 1555.531250 1699376894.6384
MEM 1557.519531 1699376894.7394
MEM 1559.484375 1699376894.8399
MEM 1561.441406 1699376894.9409
MEM 1563.519531 1699376895.0415
MEM 1565.351562 1699376895.1421
MEM 1567.308594 1699376895.2427
MEM 1569.238281 1699376895.3434
MEM 1571.222656 1699376895.4440
MEM 1572.992188 1699376895.5444
MEM 1574.894531 1699376895.6449
MEM 1576.789062 1699376895.7454
MEM 1578.605469 1699376895.8460
MEM 1580.734375 1699376895.9466
MEM 1582.703125 1699376896.0469
MEM 1584.667969 1699376896.1474
MEM 1586.632812 1699376896.2480
MEM 1588.519531 1699376896.3487
MEM 1590.437500 1699376896.4493
MEM 1592.332031 1699376896.5498
MEM 1594.222656 1699376896.6503
MEM 1596.246094 1699376896.7509
MEM 1598.269531 1699376896.8514
MEM 1600.160156 1699376896.9521
MEM 1602.082031 1699376897.0526
MEM 1603.804688 1699376897.1532
MEM 1605.679688 1699376897.2537
MEM 1607.589844 1699376897.3543
MEM 1609.578125 1699376897.4549
MEM 1611.253906 1699376897.5554
MEM 1613.085938 1699376897.6560
MEM 1614.871094 1699376897.7566
MEM 1616.832031 1699376897.8572
MEM 1618.722656 1699376897.9577
MEM 1620.648438 1699376898.0582
MEM 1622.394531 1699376898.1586
MEM 1624.230469 1699376898.2590
MEM 1626.207031 1699376898.3595
MEM 1627.980469 1699376898.4601
MEM 1629.863281 1699376898.5606
MEM 1631.722656 1699376898.6611
MEM 1633.566406 1699376898.7618
MEM 1635.375000 1699376898.8624
MEM 1637.207031 1699376898.9629
MEM 1638.949219 1699376899.0633
MEM 1640.886719 1699376899.1638
MEM 1642.738281 1699376899.2641
MEM 1644.667969 1699376899.3649
MEM 1646.523438 1699376899.4656
MEM 1648.207031 1699376899.5661
MEM 1650.046875 1699376899.6665
MEM 1651.812500 1699376899.7677
MEM 1653.660156 1699376899.8682
MEM 1655.554688 1699376899.9687
MEM 1657.457031 1699376900.0693
MEM 1659.031250 1699376900.1696
MEM 1660.750000 1699376900.2703
MEM 1662.644531 1699376900.3708
MEM 1663.968750 1699376900.4713
MEM 1665.707031 1699376900.5719
MEM 1668.164062 1699376900.6724
MEM 1670.453125 1699376900.7729
MEM 1672.187500 1699376900.8733
MEM 1674.105469 1699376900.9740
MEM 1675.992188 1699376901.0745
MEM 1677.746094 1699376901.1748
MEM 1679.703125 1699376901.2753
MEM 1681.656250 1699376901.3758
MEM 1683.628906 1699376901.4764
MEM 1685.519531 1699376901.5771
MEM 1687.363281 1699376901.6776
MEM 1688.019531 1699376901.7780
MEM 1688.019531 1699376901.8786
MEM 1688.019531 1699376901.9794
MEM 1688.019531 1699376902.0799
MEM 1688.031250 1699376902.1805
MEM 1688.031250 1699376902.2811
MEM 1688.187500 1699376902.3817
MEM 1688.621094 1699376902.4824
MEM 1688.621094 1699376902.5830
MEM 1688.621094 1699376902.6836
MEM 1690.296875 1699376902.7843
MEM 1692.078125 1699376902.8848
MEM 1693.843750 1699376902.9853
MEM 1695.683594 1699376903.0858
MEM 1697.675781 1699376903.1864
MEM 1699.593750 1699376903.2866
MEM 1701.554688 1699376903.3871
MEM 1703.617188 1699376903.4876
MEM 1705.292969 1699376903.5883
MEM 1707.019531 1699376903.6889
MEM 1708.714844 1699376903.7894
MEM 1710.468750 1699376903.8900
MEM 1712.093750 1699376903.9904
MEM 1713.835938 1699376904.0910
MEM 1715.488281 1699376904.1915
MEM 1717.277344 1699376904.2921
MEM 1718.906250 1699376904.3926
MEM 1720.542969 1699376904.4930
MEM 1722.031250 1699376904.5935
MEM 1723.667969 1699376904.6942
MEM 1725.281250 1699376904.7945
MEM 1726.804688 1699376904.8950
MEM 1728.527344 1699376904.9954
MEM 1730.296875 1699376905.0960
MEM 1731.906250 1699376905.1964
MEM 1733.632812 1699376905.2969
MEM 1735.347656 1699376905.3975
MEM 1736.996094 1699376905.4979
MEM 1738.531250 1699376905.5985
MEM 1740.093750 1699376905.6989
MEM 1741.617188 1699376905.7994
MEM 1743.406250 1699376905.8999
MEM 1744.957031 1699376906.0005
MEM 1746.687500 1699376906.1010
MEM 1748.277344 1699376906.2015
MEM 1749.917969 1699376906.3020
MEM 1751.566406 1699376906.4027
MEM 1753.152344 1699376906.5030
MEM 1754.734375 1699376906.6035
MEM 1756.410156 1699376906.7041
MEM 1758.128906 1699376906.8047
MEM 1759.906250 1699376906.9052
MEM 1761.593750 1699376907.0058
MEM 1763.281250 1699376907.1063
MEM 1765.015625 1699376907.2069
MEM 1766.726562 1699376907.3079
MEM 1768.507812 1699376907.4083
MEM 1770.117188 1699376907.5086
MEM 1771.539062 1699376907.6092
MEM 1773.160156 1699376907.7097
MEM 1774.875000 1699376907.8100
MEM 1776.539062 1699376907.9105
MEM 1778.191406 1699376908.0110
MEM 1780.023438 1699376908.1115
MEM 1781.699219 1699376908.2119
MEM 1783.406250 1699376908.3123
MEM 1785.179688 1699376908.4129
MEM 1786.902344 1699376908.5131
MEM 1788.523438 1699376908.6137
MEM 1790.269531 1699376908.7140
MEM 1792.218750 1699376908.8146
MEM 1793.945312 1699376908.9150
MEM 1795.648438 1699376909.0155
MEM 1797.335938 1699376909.1159
MEM 1799.156250 1699376909.2164
MEM 1800.789062 1699376909.3170
MEM 1802.558594 1699376909.4175
MEM 1804.257812 1699376909.5181
MEM 1805.964844 1699376909.6186
MEM 1807.566406 1699376909.7191
MEM 1809.339844 1699376909.8194
MEM 1811.019531 1699376909.9199
MEM 1812.710938 1699376910.0202
MEM 1814.406250 1699376910.1207
MEM 1816.148438 1699376910.2210
MEM 1817.859375 1699376910.3214
MEM 1819.546875 1699376910.4222
MEM 1821.328125 1699376910.5228
MEM 1822.949219 1699376910.6234
MEM 1824.660156 1699376910.7239
MEM 1826.445312 1699376910.8244
MEM 1828.214844 1699376910.9248
MEM 1830.031250 1699376911.0254
MEM 1831.796875 1699376911.1260
MEM 1833.523438 1699376911.2266
MEM 1835.468750 1699376911.3272
MEM 1837.273438 1699376911.4277
MEM 1838.894531 1699376911.5283
MEM 1840.605469 1699376911.6289
MEM 1842.339844 1699376911.7295
MEM 1844.164062 1699376911.8300
MEM 1845.781250 1699376911.9309
MEM 1847.406250 1699376912.0314
MEM 1849.089844 1699376912.1321
MEM 1850.914062 1699376912.2324
MEM 1852.625000 1699376912.3330
MEM 1854.406250 1699376912.4335
MEM 1856.187500 1699376912.5345
MEM 1857.812500 1699376912.6349
MEM 1859.578125 1699376912.7355
MEM 1861.421875 1699376912.8361
MEM 1862.878906 1699376912.9364
MEM 1864.414062 1699376913.0369
MEM 1865.898438 1699376913.1374
MEM 1867.488281 1699376913.2379
MEM 1868.925781 1699376913.3384
MEM 1870.445312 1699376913.4390
MEM 1871.906250 1699376913.5394
MEM 1873.246094 1699376913.6400
MEM 1874.617188 1699376913.7404
MEM 1876.101562 1699376913.8410
MEM 1877.613281 1699376913.9413
MEM 1879.156250 1699376914.0420
MEM 1880.664062 1699376914.1425
MEM 1882.253906 1699376914.2431
MEM 1883.785156 1699376914.3436
MEM 1885.292969 1699376914.4440
MEM 1886.843750 1699376914.5445
MEM 1888.242188 1699376914.6450
MEM 1889.738281 1699376914.7457
MEM 1891.386719 1699376914.8462
MEM 1892.937500 1699376914.9464
MEM 1894.546875 1699376915.0475
MEM 1896.093750 1699376915.1480
MEM 1897.632812 1699376915.2491
MEM 1899.171875 1699376915.3496
MEM 1900.742188 1699376915.4499
MEM 1902.257812 1699376915.5505
MEM 1903.632812 1699376915.6509
MEM 1905.261719 1699376915.7514
MEM 1906.867188 1699376915.8521
MEM 1908.488281 1699376915.9526
MEM 1910.128906 1699376916.0530
MEM 1911.675781 1699376916.1532
MEM 1913.406250 1699376916.2538
MEM 1915.093750 1699376916.3544
MEM 1916.683594 1699376916.4550
MEM 1918.289062 1699376916.5557
MEM 1919.812500 1699376916.6562
MEM 1921.355469 1699376916.7568
MEM 1922.917969 1699376916.8574
MEM 1924.519531 1699376916.9581
MEM 1926.097656 1699376917.0586
MEM 1927.691406 1699376917.1592
MEM 1929.324219 1699376917.2598
MEM 1930.781250 1699376917.3601
MEM 1932.339844 1699376917.4607
MEM 1933.910156 1699376917.5611
MEM 1935.398438 1699376917.6615
MEM 1936.964844 1699376917.7620
MEM 1938.578125 1699376917.8625
MEM 1940.132812 1699376917.9631
MEM 1941.574219 1699376918.0634
MEM 1943.128906 1699376918.1639
MEM 1944.929688 1699376918.2649
MEM 1946.238281 1699376918.3656
MEM 1947.664062 1699376918.4658
MEM 1949.109375 1699376918.5661
MEM 1950.468750 1699376918.6666
MEM 1951.746094 1699376918.7670
MEM 1953.218750 1699376918.8675
MEM 1954.574219 1699376918.9679
MEM 1956.042969 1699376919.0684
MEM 1957.390625 1699376919.1692
MEM 1958.781250 1699376919.2696
MEM 1960.207031 1699376919.3701
MEM 1961.636719 1699376919.4706
MEM 1963.003906 1699376919.5711
MEM 1964.019531 1699376919.6716
MEM 1965.546875 1699376919.7723
MEM 1966.687500 1699376919.8728
MEM 1967.554688 1699376919.9739
MEM 1968.195312 1699376920.0749
MEM 1968.562500 1699376920.1756
MEM 1969.335938 1699376920.2762
MEM 1970.824219 1699376920.3768
MEM 1972.332031 1699376920.4774
MEM 1973.679688 1699376920.5780
MEM 1975.031250 1699376920.6791
MEM 1976.320312 1699376920.7792
MEM 1977.175781 1699376920.8797
MEM 1978.593750 1699376920.9803
MEM 1979.851562 1699376921.0813
MEM 1980.355469 1699376921.1818
MEM 1981.933594 1699376921.2820
MEM 1983.242188 1699376921.3826
MEM 1984.222656 1699376921.4837
MEM 1985.445312 1699376921.5843
MEM 1986.195312 1699376921.6849
MEM 1987.648438 1699376921.7855
MEM 1989.082031 1699376921.8861
MEM 1989.968750 1699376921.9866
MEM 1990.777344 1699376922.0876
MEM 1991.535156 1699376922.1886
MEM 1992.519531 1699376922.2891
MEM 1993.906250 1699376922.3896
MEM 1994.894531 1699376922.4901
MEM 1995.335938 1699376922.5911
MEM 1995.882812 1699376922.6917
MEM 1962.140625 1699376922.7922
MEM 1665.140625 1699376922.8928
MEM 1415.140625 1699376922.9933
MEM 1147.140625 1699376923.0939
MEM 947.140625 1699376923.1942
MEM 836.140625 1699376923.2952
MEM 751.140625 1699376923.3957
MEM 643.140625 1699376923.4968
MEM 541.839844 1699376923.5974
MEM 69.296875 1699376923.6988
MEM 49.878906 1699376923.7993
MEM 53.320312 1699376923.8998
MEM 61.027344 1699376924.0005
MEM 65.640625 1699376924.1010
MEM 70.105469 1699376924.2026
MEM 78.996094 1699376924.3029
MEM 83.980469 1699376924.4034
MEM 88.316406 1699376924.5040
MEM 92.667969 1699376924.6047
MEM 96.867188 1699376924.7052
MEM 101.332031 1699376924.8058
MEM 114.734375 1699376924.9063
MEM 118.628906 1699376925.0069
MEM 122.265625 1699376925.1073
MEM 125.878906 1699376925.2076
MEM 129.316406 1699376925.3079
MEM 132.796875 1699376925.4085
MEM 136.484375 1699376925.5090
MEM 139.828125 1699376925.6095
MEM 143.097656 1699376925.7101
MEM 146.765625 1699376925.8106
MEM 150.375000 1699376925.9111
MEM 154.003906 1699376926.0117
MEM 157.679688 1699376926.1122
MEM 161.605469 1699376926.2127
MEM 164.996094 1699376926.3135
MEM 168.878906 1699376926.4138
MEM 192.070312 1699376926.5140
MEM 195.878906 1699376926.6145
MEM 199.457031 1699376926.7152
MEM 203.148438 1699376926.8158
MEM 206.917969 1699376926.9163
MEM 210.664062 1699376927.0167
MEM 214.425781 1699376927.1171
MEM 218.378906 1699376927.2177
MEM 221.707031 1699376927.3180
MEM 224.691406 1699376927.4185
MEM 227.128906 1699376927.5189
MEM 229.722656 1699376927.6194
MEM 232.773438 1699376927.7196
MEM 235.921875 1699376927.8201
MEM 238.878906 1699376927.9208
MEM 241.136719 1699376928.0211
MEM 244.246094 1699376928.1217
MEM 247.363281 1699376928.2219
MEM 250.628906 1699376928.3224
MEM 253.664062 1699376928.4226
MEM 257.097656 1699376928.5230
MEM 260.144531 1699376928.6232
MEM 262.992188 1699376928.7236
MEM 266.117188 1699376928.8241
MEM 269.226562 1699376928.9246
MEM 272.191406 1699376929.0252
MEM 275.191406 1699376929.1258
MEM 278.105469 1699376929.2263
MEM 281.152344 1699376929.3268
MEM 284.253906 1699376929.4272
MEM 287.417969 1699376929.5277
MEM 290.382812 1699376929.6280
MEM 293.296875 1699376929.7283
MEM 296.402344 1699376929.8288
MEM 344.890625 1699376929.9291
MEM 341.316406 1699376930.0303
MEM 344.320312 1699376930.1307
MEM 347.312500 1699376930.2311
MEM 350.238281 1699376930.3316
MEM 353.128906 1699376930.4318
MEM 356.328125 1699376930.5325
MEM 358.949219 1699376930.6331
MEM 362.152344 1699376930.7334
MEM 365.031250 1699376930.8337
MEM 367.917969 1699376930.9339
MEM 370.843750 1699376931.0344
MEM 373.753906 1699376931.1350
MEM 376.960938 1699376931.2355
MEM 380.074219 1699376931.3363
MEM 383.503906 1699376931.4368
MEM 386.652344 1699376931.5373
MEM 389.691406 1699376931.6379
MEM 392.835938 1699376931.7386
MEM 396.011719 1699376931.8392
MEM 399.339844 1699376931.9397
MEM 402.531250 1699376932.0400
MEM 405.441406 1699376932.1409
MEM 408.253906 1699376932.2414
MEM 411.128906 1699376932.3417
MEM 413.941406 1699376932.4421
MEM 417.175781 1699376932.5427
MEM 419.789062 1699376932.6429
MEM 422.246094 1699376932.7435
MEM 424.886719 1699376932.8440
MEM 427.539062 1699376932.9445
MEM 430.066406 1699376933.0451
MEM 432.609375 1699376933.1454
MEM 435.195312 1699376933.2460
MEM 437.914062 1699376933.3466
MEM 440.628906 1699376933.4470
MEM 442.664062 1699376933.5473
MEM 445.046875 1699376933.6477
MEM 447.640625 1699376933.7478
MEM 450.523438 1699376933.8484
MEM 453.066406 1699376933.9490
MEM 455.503906 1699376934.0494
MEM 457.816406 1699376934.1502
MEM 460.101562 1699376934.2505
MEM 462.734375 1699376934.3508
MEM 465.300781 1699376934.4514
MEM 467.347656 1699376934.5518
MEM 470.062500 1699376934.6520
